university_name,country,qs_rank,program_name,standardized_program_name,degree_type,program_level,program_category,program_duration_years,tuition_fee_usd,scholarship_available,min_ielts_overall,min_ielts_band,toefl_score,duolingo_score,min_gpa,gre_required,min_gre_score,work_experience_required,field_requirements
Universität Freiburg,Germany,201,Bachelor of Arts in Philosophy,Philosophy,BA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Universität Freiburg,Germany,201,Bachelor of Science in Nutrition and Dietetics,Nutrition and Dietetics,BSc,bachelors,health,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Biology and Chemistry preferred
Universität Freiburg,Germany,201,Bachelor of Engineering in Biomedical Engineering,Biomedical Engineering,BEng,bachelors,engineering,4.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Universität Freiburg,Germany,201,Bachelor of Business Administration,Business Administration,BBA,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Universität Freiburg,Germany,201,Bachelor of Science in Urban Planning,Urban Planning,BSc,bachelors,architecture,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
Universität Freiburg,Germany,201,Bachelor of Arts in Anthropology,Anthropology,BA,bachelors,social_science,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Universität Freiburg,Germany,201,Bachelor of Science in Environmental Science,Environmental Science,BSc,bachelors,science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Universität Freiburg,Germany,201,Bachelor of Commerce in Supply Chain Management,Supply Chain Management,BCom,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Universität Freiburg,Germany,201,Bachelor of Science in Data Science,Data Science,BSc,bachelors,cs,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Universität Freiburg,Germany,201,Bachelor of Arts in Linguistics,Linguistics,BA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Universität Freiburg,Germany,201,Bachelor of Science in Medical Laboratory Science,Medical Laboratory Science,BSc,bachelors,health,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Biology and Chemistry preferred
Universität Freiburg,Germany,201,Bachelor of Engineering in Environmental Engineering,Environmental Engineering,BEng,bachelors,engineering,4.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Universität Freiburg,Germany,201,Bachelor of Science in Economics,Economics,BSc,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Universität Freiburg,Germany,201,Bachelor of Design in Interior Design,Interior Design,BDes,bachelors,architecture,4.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
Universität Freiburg,Germany,201,Bachelor of Science in Communication Studies,Communication Studies,BSc,bachelors,social_science,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Universität Freiburg,Germany,201,Bachelor of Science in Statistics,Statistics,BSc,bachelors,science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Universität Freiburg,Germany,201,Bachelor of Science in Mechanical Engineering,Mechanical Engineering,BSc,bachelors,engineering,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Universität Freiburg,Germany,201,Bachelor of Engineering in Software Engineering,Software Engineering,BEng,bachelors,cs,4.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Universität Freiburg,Germany,201,Master of Science in International Business,International Business,MSc,masters,business,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in any discipline; work experience preferred
Universität Freiburg,Germany,201,Master of Architecture,Architecture,MArch,masters,architecture,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Universität Freiburg,Germany,201,Master of Science in Nursing,Nursing,MSc,masters,health,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Deakin University,Australia,207,Bachelor of Science in Artificial Intelligence,Artificial Intelligence,BSc,bachelors,cs,3.0,21000,No,5.5,6.0,74,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Deakin University,Australia,207,Bachelor of Science in Information Technology,Information Technology,BSc,bachelors,cs,3.0,21000,No,5.5,6.0,74,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Deakin University,Australia,207,Bachelor of Science in Data Science,Data Science,BSc,bachelors,cs,3.0,21000,No,5.5,6.0,74,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Deakin University,Australia,207,Bachelor of Science in Educational Technology,Educational Technology,BSc,bachelors,education,3.0,18000,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; passion for teaching preferred
Deakin University,Australia,207,Bachelor of Education,Education,BEd,bachelors,education,4.0,18000,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; passion for teaching preferred
Deakin University,Australia,207,Bachelor of Design in Interior Design,Interior Design,BDes,bachelors,architecture,4.0,22000,No,5.5,6.0,74,100,2.7,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
Deakin University,Australia,207,Bachelor of Architecture,Architecture,BArch,bachelors,architecture,5.0,22000,No,5.5,6.0,74,100,2.7,0,0,0,Portfolio required; Mathematics and Art or Design background preferred
Deakin University,Australia,207,Bachelor of Laws in International Law,International Law,LLB,bachelors,law,3.0,26500,No,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong analytical skills preferred
Deakin University,Australia,207,Bachelor of Arts in Music,Music,BA,bachelors,arts,3.0,19500,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Deakin University,Australia,207,Bachelor of Arts in Philosophy,Philosophy,BA,bachelors,arts,3.0,19500,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Deakin University,Australia,207,Bachelor of Arts in Media and Journalism,Media and Journalism,BA,bachelors,arts,3.0,19500,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Deakin University,Australia,207,Bachelor of Arts in English Literature,English Literature,BA,bachelors,arts,3.0,19500,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Deakin University,Australia,207,Bachelor of Arts in Anthropology,Anthropology,BA,bachelors,social_science,3.0,21500,No,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Deakin University,Australia,207,Bachelor of Arts in Political Science,Political Science,BA,bachelors,social_science,3.0,21500,No,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Deakin University,Australia,207,Master of Science in Chemical Engineering,Chemical Engineering,MSc,masters,engineering,1.5,24000,No,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Deakin University,Australia,207,Master of Arts in English Literature,English Literature,MA,masters,arts,1.5,22500,Yes,6.0,6.5,79,105,3.0,0,0,0,Relevant undergraduate degree in Humanities required
Deakin University,Australia,207,Master of Science in Human-Computer Interaction,Human-Computer Interaction,MSc,masters,cs,1.5,23500,No,6.0,6.5,79,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Deakin University,Australia,207,Master of Science in Chemistry,Chemistry,MSc,masters,science,1.5,23000,Yes,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in relevant Science field required
Deakin University,Australia,207,Master of Design in Interior Design,Interior Design,MDes,masters,architecture,2.0,23500,No,6.0,6.5,79,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Deakin University,Australia,207,Master of Science in Civil Engineering,Civil Engineering,MSc,masters,engineering,1.5,24000,No,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Deakin University,Australia,207,Master of Arts in Media and Communication,Media and Communication,MA,masters,social_science,1.5,22500,No,6.0,6.5,79,105,3.0,0,0,0,Relevant undergraduate degree required; research experience preferred
Deakin University,Australia,207,Master of Science in Cloud Computing,Cloud Computing,MSc,masters,cs,1.5,23500,No,6.0,6.5,79,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Deakin University,Australia,207,Master of Science in Biotechnology,Biotechnology,MSc,masters,science,1.5,23000,Yes,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in relevant Science field required
Deakin University,Australia,207,Master of Science in Urban Planning,Urban Planning,MSc,masters,architecture,1.5,23500,No,6.0,6.5,79,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Deakin University,Australia,207,Master of Science in Electrical Engineering,Electrical Engineering,MSc,masters,engineering,1.5,24000,No,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Deakin University,Australia,207,Master of Science in Development Studies,Development Studies,MSc,masters,social_science,1.5,22500,No,6.0,6.5,79,105,3.0,0,0,0,Relevant undergraduate degree required; research experience preferred
Deakin University,Australia,207,Master of Science in Information Systems,Information Systems,MSc,masters,cs,1.5,23500,No,6.0,6.5,79,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Deakin University,Australia,207,Master of Science in Statistics,Statistics,MSc,masters,science,1.5,23000,Yes,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in relevant Science field required
Deakin University,Australia,207,Master of Architecture,Architecture,MArch,masters,architecture,2.0,23500,No,6.0,6.5,79,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Deakin University,Australia,207,Master of Engineering in Mechanical Engineering,Mechanical Engineering,MEng,masters,engineering,1.5,24000,No,6.0,6.5,79,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Arts in History,History,BA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in Mechanical Engineering,Mechanical Engineering,BSc,bachelors,engineering,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Arts in Media and Journalism,Media and Journalism,BA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Commerce in Supply Chain Management,Supply Chain Management,BCom,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Fine Arts,Fine Arts,BFA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in International Business,International Business,BSc,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Arts in English Literature,English Literature,BA,bachelors,arts,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in Human Resource Management,Human Resource Management,BSc,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in Communication Studies,Communication Studies,BSc,bachelors,social_science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in Marketing,Marketing,BSc,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Arts in Anthropology,Anthropology,BA,bachelors,social_science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Science in Finance,Finance,BSc,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Arts in International Relations,International Relations,BA,bachelors,social_science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,207,Bachelor of Commerce in Accounting,Accounting,BCom,bachelors,business,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
